"","City","Year","Median Price","Days on Market","One-Year % Change in Price","Five-Year % Change in Price","Ten-Year % Change in Price","Total_Population","Median_Family_Income","Pop All Summary Offenses","Pop Criminal Homicide","Pop Forcible Rape Total","Pop Robbery Total","Pop Assault Total","Pop Aggravated Assault Total","Pop Burglary Total","Pop Larceny - Theft Total","Per 1K - All Summary Offenses","Per 1K - Criminal Homicide","Per 1K - Forcible Rape Total","Per 1K - Robbery Total","Per 1K - Assault Total","Per 1K - Aggravated Assault Total","Per 1K - Burglary Total","Per 1K - Larceny - Theft Total"
"677","Lakeville",2020,466000,54,NA,NA,NA,11489,121042,"74",0,"3","1","38","20","14","16",6.14,0,0.25,0.08,3.15,1.66,1.16,1.33
"678","Lawrence",2020,343000,32,NA,NA,NA,80022,50038,"1,655",5,"14","53","936","287","45","463",20.69,0.06,0.18,0.66,11.7,3.59,0.56,5.79
"679","Lexington",2020,1350000,49,NA,NA,NA,33304,224230,"162",0,"1","2","44","10","24","88",4.89,0,0.03,0.06,1.33,0.3,0.72,2.66
"680","Lincoln",2020,1375000,136,NA,NA,NA,6868,169896,"34",0,"0","0","14","2","0","20",4.79,0,0,0,1.97,0.28,0,2.82
"681","Littleton",2020,602500,46,NA,NA,NA,10152,140486,"68",0,"2","0","28","4","3","33",6.59,0,0.19,0,2.71,0.39,0.29,3.2
"682","Lowell",2020,362000,31,NA,NA,NA,111311,74808,"3,290",6,"19","67","1,551","258","225","1,184",29.67,0.05,0.17,0.6,13.99,2.33,2.03,10.68
"683","Lynn",2020,425000,29,NA,NA,NA,94201,70286,"2,015",6,"24","54","1,009","334","143","641",21.39,0.06,0.25,0.57,10.71,3.54,1.52,6.8
"684","Lynnfield",2020,742500,35,NA,NA,NA,12968,161199,"97",0,"2","0","29","5","1","60",7.41,0,0.15,0,2.21,0.38,0.08,4.58
"685","Malden",2020,546000,24,NA,NA,NA,60710,86006,"1,203",2,"6","34","403","120","99","556",19.97,0.03,0.1,0.56,6.69,1.99,1.64,9.23
"686","Manchester-by-the-Sea",2020,970500,117,NA,NA,NA,5400,218618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Mansfield",2020,505000,35,NA,NA,NA,24145,140694,"235",0,"2","3","131","29","11","84",9.6,0,0.08,0.12,5.35,1.18,0.45,3.43
"688","Marblehead",2020,772500,60,NA,NA,NA,20530,167250,"187",0,"2","0","57","13","12","113",9.11,0,0.1,0,2.78,0.63,0.58,5.51
"689","Marlborough",2020,440000,30,NA,NA,NA,39663,101700,"810",1,"21","6","425","123","29","298",20.51,0.03,0.53,0.15,10.76,3.11,0.73,7.54
"690","Marshfield",2020,535000,54,NA,NA,NA,25937,128672,"127",0,"1","4","51","15","12","50",4.71,0,0.04,0.15,1.89,0.56,0.45,1.86
"691","Maynard",2020,421250,37,NA,NA,NA,10900,140353,"100",0,"5","0","44","12","4","39",8.76,0,0.44,0,3.85,1.05,0.35,3.42
"692","Medfield",2020,790000,50,NA,NA,NA,12926,201290,"47",0,"2","0","16","2","6","23",3.61,0,0.15,0,1.23,0.15,0.46,1.76
"693","Medford",2020,670000,28,NA,NA,NA,58290,125332,"877",0,"2","17","318","53","36","464",15.35,0,0.04,0.3,5.57,0.93,0.63,8.12
"694","Medway",2020,480000,38,NA,NA,NA,13398,156031,"19",0,"0","1","10","4","1","7",1.4,0,0,0.07,0.74,0.3,0.07,0.52
"695","Melrose",2020,729100,25,NA,NA,NA,28054,148070,"215",0,"1","5","77","20","17","108",7.69,0,0.04,0.18,2.75,0.71,0.61,3.86
"696","Merrimac",2020,503500,44,NA,NA,NA,6926,105801,"30",0,"0","0","17","2","1","11",4.29,0,0,0,2.43,0.29,0.14,1.57
"697","Methuen",2020,408450,37,NA,NA,NA,50518,97293,"729",0,"5","4","277","53","55","328",14.35,0,0.1,0.08,5.45,1.04,1.08,6.46
"698","Middleborough",2020,370000,51,NA,NA,NA,25181,91378,"406",2,"9","5","211","77","29","132",15.26,0.08,0.34,0.19,7.93,2.89,1.09,4.96
"699","Middleton",2020,770000,50,NA,NA,NA,9952,146856,"48",0,"0","0","19","4","4","23",4.71,0,0,0,1.86,0.39,0.39,2.26
"700","Milford",2020,410000,43,NA,NA,NA,28936,100893,"400",0,"7","0","219","34","27","120",13.76,0,0.24,0,7.53,1.17,0.93,4.13
"701","Millis",2020,480250,43,NA,NA,NA,8288,137509,"40",0,"2","1","26","7","2","7",4.8,0,0.24,0.12,3.12,0.84,0.24,0.84
"702","Milton",2020,805000,44,NA,NA,NA,27590,173031,"129",0,"6","1","16","1","9","88",4.67,0,0.22,0.04,0.58,0.04,0.33,3.19
"703","Nahant",2020,745000,73,NA,NA,NA,3512,136821,"32",0,"0","1","19","3","1","11",9.13,0,0,0.29,5.42,0.86,0.29,3.14
"704","Natick",2020,732000,41,NA,NA,NA,36044,156084,"547",0,"1","9","141","22","21","344",15.11,0,0.03,0.25,3.9,0.61,0.58,9.5
"705","Needham",2020,1225000,48,NA,NA,NA,31177,213438,"187",0,"4","2","62","18","13","98",5.92,0,0.13,0.06,1.96,0.57,0.41,3.1
"706","Newbury",2020,707500,64,NA,NA,NA,7106,167813,"58",0,"0","2","33","13","6","16",8.1,0,0,0.28,4.61,1.81,0.84,2.23
"707","Newburyport",2020,750500,50,NA,NA,NA,18197,139539,"148",0,"8","0","48","15","10","72",8.09,0,0.44,0,2.62,0.82,0.55,3.94
"708","Newton",2020,1320000,50,NA,NA,NA,88322,189656,"704",0,"4","8","206","36","51","420",7.97,0,0.05,0.09,2.33,0.41,0.58,4.76
"709","Norfolk",2020,582500,61,NA,NA,NA,11861,175598,"22",0,"0","0","9","2","1","12",1.82,0,0,0,0.75,0.17,0.08,0.99
"710","North Andover",2020,695000,36,NA,NA,NA,31262,150339,"200",0,"5","2","86","22","3","101",6.38,0,0.16,0.06,2.74,0.7,0.1,3.22
"711","North Attleborough",2020,437500,44,NA,NA,NA,29281,117703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","North Reading",2020,645000,36,NA,NA,NA,15672,143398,"79",0,"1","2","32","9","3","38",4.97,0,0.06,0.13,2.01,0.57,0.19,2.39
"713","Norton",2020,407000,37,NA,NA,NA,19874,119459,"31",0,"2","1","22","15","2","4",1.56,0,0.1,0.05,1.1,0.75,0.1,0.2
"714","Norwell",2020,725000,61,NA,NA,NA,11120,180000,"65",0,"0","1","26","8","3","34",5.6,0,0,0.09,2.24,0.69,0.26,2.93
"715","Norwood",2020,550000,26,NA,NA,NA,29446,111818,"365",0,"0","5","131","30","19","192",12.25,0,0,0.17,4.4,1.01,0.64,6.44
"716","Peabody",2020,525000,25,NA,NA,NA,53004,102908,"761",0,"14","6","312","94","37","355",14.37,0,0.26,0.11,5.89,1.77,0.7,6.7
"717","Pembroke",2020,450000,55,NA,NA,NA,18455,142825,"108",0,"1","1","47","13","5","48",5.62,0,0.05,0.05,2.45,0.68,0.26,2.5
"718","Pepperell",2020,420000,42,NA,NA,NA,12113,121172,"113",0,"4","1","52","13","6","45",9.33,0,0.33,0.08,4.29,1.07,0.5,3.71
"719","Plainville",2020,458000,43,NA,NA,NA,9227,106406,"68",0,"3","0","19","5","7","37",7.24,0,0.32,0,2.02,0.53,0.75,3.94
"720","Plymouth",2020,450000,71,NA,NA,NA,60991,115425,"1,338",0,"32","11","575","139","73","618",20.84,0,0.5,0.17,8.96,2.17,1.14,9.63
"721","Plympton",2020,449900,67,NA,NA,NA,2979,112778,"54",0,"2","0","21","3","6","24",17.39,0,0.64,0,6.76,0.97,1.93,7.73
"722","Quincy",2020,540000,36,NA,NA,NA,94389,96639,"2,043",2,"28","37","820","238","198","866",21.61,0.02,0.3,0.39,8.68,2.52,2.09,9.16
"723","Randolph",2020,429950,36,NA,NA,NA,34214,95259,"661",0,"9","9","323","76","51","209",20.62,0,0.28,0.28,10.08,2.37,1.59,6.52
"724","Raynham",2020,450000,43,NA,NA,NA,14346,123194,"196",0,"4","4","41","13","8","131",13.51,0,0.28,0.28,2.83,0.9,0.55,9.03
"725","Reading",2020,665000,30,NA,NA,NA,25236,163158,"149",0,"2","0","38","9","12","86",5.86,0,0.08,0,1.5,0.35,0.47,3.38
"726","Revere",2020,505000,27,NA,NA,NA,53400,80563,"1,222",1,"15","36","508","145","54","511",23.09,0.02,0.28,0.68,9.6,2.74,1.02,9.65
"727","Rockland",2020,370000,32,NA,NA,NA,18010,103125,"168",0,"10","1","115","35","13","25",9.01,0,0.54,0.05,6.17,1.88,0.7,1.34
"728","Rockport",2020,665000,99,NA,NA,NA,7269,109740,"42",0,"0","1","29","8","2","10",5.77,0,0,0.14,3.98,1.1,0.27,1.37
"729","Rowley",2020,592500,44,NA,NA,NA,6375,122929,"50",0,"2","1","22","5","7","15",7.68,0,0.31,0.15,3.38,0.77,1.08,2.3
"730","Salem",2020,490000,29,NA,NA,NA,43350,84944,"1,245",1,"16","16","557","75","47","566",28.85,0.02,0.37,0.37,12.91,1.74,1.09,13.12
"731","Salisbury",2020,434900,53,NA,NA,NA,9465,98666,"160",0,"6","0","72","14","19","53",16.61,0,0.62,0,7.48,1.45,1.97,5.5
"732","Saugus",2020,502000,27,NA,NA,NA,28326,101310,"391",1,"10","13","131","48","22","192",13.77,0.04,0.35,0.46,4.61,1.69,0.77,6.76
"733","Scituate",2020,670000,63,NA,NA,NA,18839,154145,"99",0,"3","1","44","7","3","42",5.04,0,0.15,0.05,2.24,0.36,0.15,2.14
"734","Sharon",2020,595000,46,NA,NA,NA,18666,161149,"63",0,"1","1","27","6","6","26",3.31,0,0.05,0.05,1.42,0.32,0.32,1.37
"735","Sherborn",2020,882500,91,NA,NA,NA,4324,225735,"26",0,"0","0","15","7","3","8",6,0,0,0,3.46,1.61,0.69,1.85
"736","Shirley",2020,399950,40,NA,NA,NA,7616,112974,"80",0,"4","2","41","15","7","23",10.48,0,0.52,0.26,5.37,1.97,0.92,3.01
"737","Somerville",2020,920000,27,NA,NA,NA,81175,108532,"1,293",1,"14","17","292","121","118","759",15.85,0.01,0.17,0.21,3.58,1.48,1.45,9.31
"738","Southborough",2020,760000,56,NA,NA,NA,10151,180556,"80",0,"8","4","25","11","8","26",7.84,0,0.78,0.39,2.45,1.08,0.78,2.55
"739","Stoneham",2020,600000,26,NA,NA,NA,23625,135849,"243",0,"4","0","79","15","41","97",9.99,0,0.16,0,3.25,0.62,1.69,3.99
"740","Stoughton",2020,440000,35,NA,NA,NA,28742,105938,"476",1,"14","12","232","62","27","167",16.38,0.03,0.48,0.41,7.98,2.13,0.93,5.75
"741","Stow",2020,578750,47,NA,NA,NA,7159,151399,"45",0,"1","0","17","3","0","22",6.19,0,0.14,0,2.34,0.41,0,3.03
"742","Sudbury",2020,819500,57,NA,NA,NA,19248,206033,"104",0,"0","0","37","14","7","53",5.26,0,0,0,1.87,0.71,0.35,2.68
"743","Swampscott",2020,630000,38,NA,NA,NA,15184,135938,"191",0,"0","3","50","17","9","125",12.41,0,0,0.19,3.25,1.1,0.58,8.12
"744","Taunton",2020,355000,33,NA,NA,NA,57327,79547,"854",1,"27","14","536","195","54","189",14.89,0.02,0.47,0.24,9.35,3.4,0.94,3.3
"745","Tewksbury",2020,500000,32,NA,NA,NA,31154,126719,"598",0,"10","7","236","53","27","296",19.14,0,0.32,0.22,7.56,1.7,0.86,9.48
"746","Topsfield",2020,665000,33,NA,NA,NA,6613,166063,"23",0,"0","0","9","3","3","9",3.45,0,0,0,1.35,0.45,0.45,1.35
"747","Townsend",2020,340000,48,NA,NA,NA,9497,111806,"91",0,"1","0","52","18","7","29",9.56,0,0.11,0,5.47,1.89,0.74,3.05
"748","Tyngsborough",2020,477500,30,NA,NA,NA,12442,142800,"74",0,"3","0","38","5","3","25",5.88,0,0.24,0,3.02,0.4,0.24,1.99
"749","Wakefield",2020,625000,27,NA,NA,NA,27041,129779,"266",0,"4","2","100","23","25","125",9.81,0,0.15,0.07,3.69,0.85,0.92,4.61
"750","Walpole",2020,570000,32,NA,NA,NA,25427,154694,"372",0,"7","3","150","24","25","184",14.72,0,0.28,0.12,5.94,0.95,0.99,7.28
"751","Waltham",2020,670000,30,NA,NA,NA,62597,118376,"709",1,"10","3","306","71","51","311",11.37,0.02,0.16,0.05,4.91,1.14,0.82,4.99
"752","Watertown",2020,717500,30,NA,NA,NA,35749,116917,"440",0,"5","5","171","21","37","212",12.15,0,0.14,0.14,4.72,0.58,1.02,5.86
"753","Wayland",2020,802000,48,NA,NA,NA,13823,223563,"1",0,"0","0","1","1","0","0",0.07,0,0,0,0.07,0.07,0,0
"754","Wellesley",2020,1610000,57,NA,NA,NA,28747,250001,"144",0,"6","0","28","4","19","87",5.02,0,0.21,0,0.98,0.14,0.66,3.03
"755","Wenham",2020,788750,72,NA,NA,NA,5208,149181,"26",0,"1","0","6","2","0","19",4.91,0,0.19,0,1.13,0.38,0,3.59
"756","West Bridgewater",2020,415000,45,NA,NA,NA,7254,120764,"90",0,"1","0","22","5","9","49",11.89,0,0.13,0,2.91,0.66,1.19,6.47
"757","West Newbury",2020,680000,50,NA,NA,NA,4688,161071,"25",0,"0","0","16","5","0","7",5.27,0,0,0,3.37,1.05,0,1.48
"758","Westford",2020,662500,41,NA,NA,NA,24566,161410,"94",0,"0","1","29","3","3","55",3.76,0,0,0.04,1.16,0.12,0.12,2.2
"759","Weston",2020,1596000,81,NA,NA,NA,12103,250001,"49",0,"0","0","14","2","4","29",4.03,0,0,0,1.15,0.16,0.33,2.39
"760","Westwood",2020,880000,48,NA,NA,NA,16215,177151,"187",0,"3","1","49","13","10","123",11.28,0,0.18,0.06,2.96,0.78,0.6,7.42
"761","Weymouth",2020,462000,32,NA,NA,NA,57213,108958,"750",2,"10","12","279","106","36","373",12.91,0.03,0.17,0.21,4.8,1.82,0.62,6.42
"762","Whitman",2020,401000,25,NA,NA,NA,15139,100359,"158",0,"3","1","75","14","13","59",9.99,0,0.19,0.06,4.74,0.89,0.82,3.73
"763","Wilmington",2020,590000,34,NA,NA,NA,23390,147500,"249",0,"2","1","90","28","16","125",10.62,0,0.09,0.04,3.84,1.19,0.68,5.33
"764","Winchester",2020,1250750,46,NA,NA,NA,22760,221056,"115",0,"1","0","15","10","8","86",5.04,0,0.04,0,0.66,0.44,0.35,3.77
"765","Winthrop",2020,579000,43,NA,NA,NA,18558,104087,"205",0,"0","1","66","27","14","115",11.04,0,0,0.05,3.56,1.45,0.75,6.2
"766","Woburn",2020,570000,30,NA,NA,NA,40297,108489,"568",1,"10","7","148","36","37","318",14.15,0.02,0.25,0.17,3.69,0.9,0.92,7.92
"767","Wrentham",2020,587000,48,NA,NA,NA,11930,157011,"93",0,"1","0","24","8","5","62",7.68,0,0.08,0,1.98,0.66,0.41,5.12
"768","Abington",2021,500000,23,15,45,85,16974,138555,"208",0,"3","1","62","26","12","112",11.8,0,0.17,0.06,3.52,1.48,0.68,6.36
"769","Acton",2021,814500,20,17,36,47,23899,176690,"186",0,"4","0","62","4","16","97",7.8,0,0.17,0,2.6,0.17,0.67,4.07
"770","Amesbury",2021,525000,23,13,59,79,17286,115414,"137",0,"2","3","76","15","6","46",7.69,0,0.11,0.17,4.27,0.84,0.34,2.58
"771","Andover",2021,840000,28,14,38,63,36323,192593,"286",0,"0","0","87","4","37","152",7.68,0,0,0,2.34,0.11,0.99,4.08
"772","Arlington",2021,950000,16,9,34,84,46045,162536,"233",0,"1","4","93","14","31","99",5.09,0,0.02,0.09,2.03,0.31,0.68,2.16
"773","Ashby",2021,419900,68,25,83,148,3189,105742,"30",0,"3","0","7","2","4","15",9.25,0,0.93,0,2.16,0.62,1.23,4.63
"774","Ashland",2021,562500,19,15,34,53,18646,146923,"118",0,"1","2","53","11","10","45",6.5,0,0.06,0.11,2.92,0.61,0.55,2.48
"775","Attleborough",2021,441000,24,13,42,92,46146,99010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","Avon",2021,450000,24,20,44,98,4740,128750,"152",0,"0","1","27","8","6","110",32.82,0,0,0.22,5.83,1.73,1.3,23.75
"777","Ayer",2021,450000,32,-1,38,47,8396,136396,"104",0,"8","0","46","8","9","36",12.44,0,0.96,0,5.5,0.96,1.08,4.31
"778","Bedford",2021,835000,29,5,18,64,14287,193578,"74",0,"2","0","11","2","10","49",5.2,0,0.14,0,0.77,0.14,0.7,3.44
"779","Bellingham",2021,400289,23,5,31,70,16934,122554,"267",1,"2","1","91","28","8","156",15.14,0.06,0.11,0.06,5.16,1.59,0.45,8.85
"780","Belmont",2021,1430000,22,14,42,105,27056,185551,"223",1,"1","1","47","10","57","110",8.51,0.04,0.04,0.04,1.79,0.38,2.18,4.2
"781","Beverly",2021,607500,22,8,40,87,42448,121681,"314",0,"6","3","97","38","13","178",7.33,0,0.14,0.07,2.26,0.89,0.3,4.15
"782","Billerica",2021,577000,24,13,47,92,41995,132304,"314",0,"3","2","129","27","24","132",7.19,0,0.07,0.05,2.96,0.62,0.55,3.02
"783","Boston",2021,767500,36,11,45,113,672814,95750,"26,443",38,"237","774","13,651","2,888","1,355","9,192",37.52,0.05,0.34,1.1,19.37,4.1,1.92,13.04
"784","Boxborough",2021,882500,18,31,43,57,5471,207813,"29",0,"1","0","13","3","3","12",4.93,0,0.17,0,2.21,0.51,0.51,2.04
"785","Boxford",2021,875000,37,11,41,67,8188,195515,"16",0,"0","0","3","0","0","11",1.9,0,0,0,0.36,0,0,1.3
"786","Braintree",2021,625500,25,11,43,96,38712,144255,"521",0,"3","2","159","61","18","305",13.84,0,0.08,0.05,4.22,1.62,0.48,8.1
"787","Bridgewater",2021,525000,32,12,46,89,28337,125011,"122",0,"7","1","60","18","9","39",14.44,0,0.83,0.12,7.1,2.13,1.07,4.62
"788","Brockton",2021,405000,25,16,65,153,104216,79124,"3,433",8,"64","96","1,578","508","161","1,043",34.15,0.08,0.64,0.96,15.7,5.05,1.6,10.38
"789","Brookline",2021,2026712,40,-8,24,68,62620,195101,"722",0,"1","14","133","24","61","483",12.08,0,0.02,0.23,2.23,0.4,1.02,8.08
"790","Burlington",2021,707500,25,14,42,95,26234,148558,"414",0,"13","1","119","22","18","248",14.23,0,0.45,0.03,4.09,0.76,0.62,8.53
"791","Cambridge",2021,1800000,26,7,26,130,116892,147492,"3,517",1,"34","64","1,047","273","204","2,042",28.9,0.01,0.28,0.53,8.6,2.24,1.68,16.78
"792","Canton",2021,742500,26,22,43,74,24122,146156,"255",0,"8","3","101","64","11","122",10.38,0,0.33,0.12,4.11,2.6,0.45,4.97
"793","Carlisle",2021,1300000,32,41,60,111,5215,250001,"34",0,"1","0","7","1","2","23",6.4,0,0.19,0,1.32,0.19,0.38,4.33
"794","Carver",2021,465000,35,19,43,107,11641,84722,"118",0,"3","0","52","8","9","51",9.56,0,0.24,0,4.21,0.65,0.73,4.13
"795","Chelmsford",2021,585000,21,17,50,86,36271,142403,"321",0,"7","2","74","27","19","211",8.92,0,0.19,0.06,2.06,0.75,0.53,5.86
"796","Chelsea",2021,485000,27,8,39,125,40025,66175,"1,465",2,"31","68","699","191","81","525",36.65,0.05,0.78,1.7,17.49,4.78,2.03,13.13
"797","Cohasset",2021,1350000,59,22,51,93,8295,250001,"69",0,"1","0","25","4","9","34",7.9,0,0.11,0,2.86,0.46,1.03,3.89
"798","Concord",2021,1475000,44,27,55,102,18424,213214,"140",0,"2","0","56","11","10","72",7.36,0,0.11,0,2.94,0.58,0.53,3.78
"799","Danvers",2021,648596,22,18,54,97,27966,122147,"480",0,"2","4","220","42","19","218",17.2,0,0.07,0.14,7.88,1.51,0.68,7.81
"800","Dedham",2021,630000,31,6,44,93,25308,149467,"374",0,"0","4","66","14","16","270",14.55,0,0,0.16,2.57,0.54,0.62,10.51
"801","Dover",2021,1499000,85,11,41,59,5894,250001,"10",0,"0","0","2","0","0","8",1.6,0,0,0,0.32,0,0,1.28
"802","Dracut",2021,485000,21,17,49,108,32356,113068,"309",0,"6","3","153","49","22","114",9.69,0,0.19,0.09,4.8,1.54,0.69,3.58
"803","Dunstable",2021,670000,28,16,46,59,3369,182260,"10",0,"0","0","5","1","0","4",2.9,0,0,0,1.45,0.29,0,1.16
"804","Duxbury",2021,885000,26,17,43,66,16004,164596,"60",0,"3","0","22","7","3","30",3.58,0,0.18,0,1.31,0.42,0.18,1.79
"805","East Bridgewater",2021,467000,30,14,45,95,14393,128039,"141",1,"1","0","83","26","8","39",9.2,0.07,0.07,0,5.42,1.7,0.52,2.55
"806","Easton",2021,625000,37,21,54,67,24962,148924,"235",0,"6","4","93","26","12","108",9.21,0,0.24,0.16,3.65,1.02,0.47,4.23
"807","Essex",2021,777500,27,10,62,53,3674,125662,"23",0,"1","0","13","1","1","8",5.92,0,0.26,0,3.34,0.26,0.26,2.06
"808","Everett",2021,547500,28,10,52,147,48368,74657,"933",1,"24","12","326","105","68","416",19.87,0.02,0.51,0.26,6.94,2.24,1.45,8.86
"809","Foxborough",2021,596450,25,15,49,68,18431,127679,"319",0,"11","2","182","31","7","102",16.99,0,0.59,0.11,9.69,1.65,0.37,5.43
"810","Framingham",2021,575000,20,14,44,95,72089,110761,"1,297",1,"5","11","455","204","91","657",17.28,0.01,0.07,0.15,6.06,2.72,1.21,8.76
"811","Franklin",2021,600000,23,19,45,64,33057,160000,"145",2,"0","0","82","29","16","41",4.09,0.06,0,0,2.31,0.82,0.45,1.16
"812","Georgetown",2021,610000,24,20,63,76,8461,144467,"47",0,"2","0","21","4","6","17",5.27,0,0.22,0,2.35,0.45,0.67,1.91
"813","Gloucester",2021,600000,35,18,53,76,29814,106222,"412",0,"4","2","224","45","22","139",13.31,0,0.13,0.06,7.23,1.45,0.71,4.49
"814","Groton",2021,670000,34,19,41,68,11254,201989,"59",0,"3","0","19","3","7","26",5.17,0,0.26,0,1.67,0.26,0.61,2.28
"815","Groveland",2021,580000,24,17,50,102,6739,139074,"14",0,"0","0","4","1","2","6",2.01,0,0,0,0.57,0.14,0.29,0.86
"816","Halifax",2021,470000,38,13,29,93,7737,107306,"83",0,"0","0","39","8","1","41",10.03,0,0,0,4.71,0.97,0.12,4.95
"817","Hamilton",2021,778200,45,24,42,102,7617,135488,"39",0,"0","0","16","4","6","16",4.78,0,0,0,1.96,0.49,0.73,1.96
"818","Hanover",2021,677500,33,16,45,64,14742,165064,"68",0,"2","0","16","3","7","39",4.42,0,0.13,0,1.04,0.19,0.45,2.53
"819","Hanson",2021,485000,24,14,49,96,10601,128464,"79",0,"3","0","50","7","4","20",6.84,0,0.26,0,4.33,0.61,0.35,1.73
"820","Harvard",2021,800000,51,22,33,55,6829,183906,"37",0,"5","0","13","3","6","12",5.54,0,0.75,0,1.95,0.45,0.9,1.8
"821","Haverhill",2021,460000,22,12,49,96,67093,89761,"1,796",1,"19","12","1,217","344","127","363",27.65,0.02,0.29,0.18,18.74,5.3,1.96,5.59
"822","Hingham",2021,1125000,33,29,57,78,24061,222016,"160",0,"2","0","47","17","24","83",6.11,0,0.08,0,1.8,0.65,0.92,3.17
"823","Holbrook",2021,435350,23,12,48,93,11344,115168,"298",0,"8","5","151","31","18","100",26.7,0,0.72,0.45,13.53,2.78,1.61,8.96
"824","Holliston",2021,615000,23,12,46,58,14891,166912,"91",0,"3","1","27","6","12","46",6.01,0,0.2,0.07,1.78,0.4,0.79,3.04
"825","Hopkinton",2021,871000,28,23,35,66,18501,221683,"72",0,"0","0","40","15","2","27",3.75,0,0,0,2.08,0.78,0.1,1.41
"826","Hudson",2021,505000,26,12,44,91,20032,129472,"112",0,"3","1","67","23","5","31",5.61,0,0.15,0.05,3.36,1.15,0.25,1.55
"827","Hull",2021,555000,37,13,44,79,10120,143603,"193",0,"5","2","107","47","16","55",17.55,0,0.45,0.18,9.73,4.27,1.45,5
"828","Ipswich",2021,770000,44,20,43,108,13740,144861,"96",0,"0","0","41","15","18","30",6.71,0,0,0,2.87,1.05,1.26,2.1
"829","Kingston",2021,600000,35,30,50,94,13618,133281,"140",0,"5","1","65","13","3","62",9.43,0,0.34,0.07,4.38,0.88,0.2,4.18
"830","Lakeville",2021,547525,36,17,53,77,11514,126250,"88",0,"4","1","32","10","12","32",7.12,0,0.32,0.08,2.59,0.81,0.97,2.59
"831","Lawrence",2021,404500,23,18,75,170,87798,52283,"1,915",7,"18","43","994","293","62","632",23.64,0.09,0.22,0.53,12.27,3.62,0.77,7.8
"832","Lexington",2021,1550000,32,15,43,108,34235,235039,"182",0,"2","2","73","20","20","80",5.44,0,0.06,0.06,2.18,0.6,0.6,2.39
"833","Lincoln",2021,1458750,57,6,21,56,6941,169574,"38",0,"1","0","13","0","1","20",5.34,0,0.14,0,1.83,0,0.14,2.81
"834","Littleton",2021,605000,32,0,23,69,10063,159509,"60",0,"2","0","19","3","2","32",5.73,0,0.19,0,1.81,0.29,0.19,3.05
"835","Lowell",2021,420000,21,16,62,125,114804,77946,"3,203",6,"16","60","1,572","284","197","1,163",28.54,0.05,0.14,0.53,14.01,2.53,1.76,10.36
"836","Lynn",2021,475000,23,12,62,157,100233,75627,"2,035",1,"27","48","1,098","368","130","589",21.26,0.01,0.28,0.5,11.47,3.84,1.36,6.15
"837","Lynnfield",2021,828500,21,12,30,78,12874,167700,"99",0,"1","0","28","10","2","62",7.44,0,0.08,0,2.11,0.75,0.15,4.66
"838","Malden",2021,605000,22,11,57,120,65602,90490,"1,149",3,"10","25","394","117","100","522",19.01,0.05,0.17,0.41,6.52,1.94,1.65,8.64
"839","Manchester-by-the-Sea",2021,985000,59,1,6,37,5382,237434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","Mansfield",2021,575500,21,14,29,63,23768,143500,"318",0,"7","3","157","28","17","121",12.78,0,0.28,0.12,6.31,1.13,0.68,4.86
"841","Marblehead",2021,850000,30,10,37,63,20397,193086,"158",0,"0","1","51","14","11","86",7.6,0,0,0.05,2.45,0.67,0.53,4.14
"842","Marlborough",2021,480000,24,9,43,90,41505,108694,"948",0,"25","9","501","109","47","329",23.89,0,0.63,0.23,12.63,2.75,1.18,8.29
"843","Marshfield",2021,627500,29,17,55,88,25793,136099,"145",1,"5","0","77","20","9","45",5.3,0.04,0.18,0,2.81,0.73,0.33,1.64
"844","Maynard",2021,497000,22,18,44,66,10702,147701,"88",0,"4","0","46","18","6","28",7.65,0,0.35,0,4,1.56,0.52,2.43
"845","Medfield",2021,835000,25,6,21,58,12775,229076,"57",0,"5","1","25","7","6","18",4.3,0,0.38,0.08,1.88,0.53,0.45,1.36
"846","Medford",2021,750000,27,12,45,118,60708,132007,"851",0,"10","18","302","66","46","429",13.77,0,0.16,0.29,4.89,1.07,0.74,6.94
"847","Medway",2021,559000,22,16,47,64,13105,164737,"56",0,"1","0","22","4","4","27",4.1,0,0.07,0,1.61,0.29,0.29,1.98
"848","Melrose",2021,775000,20,6,40,94,29567,162083,"244",0,"1","3","92","26","23","105",8.69,0,0.04,0.11,3.27,0.93,0.82,3.74
"849","Merrimac",2021,577750,23,15,38,105,6698,116908,"28",0,"3","0","14","3","2","9",3.95,0,0.42,0,1.97,0.42,0.28,1.27
"850","Methuen",2021,474000,20,16,54,115,52536,103394,"771",0,"9","11","325","76","29","356",14.92,0,0.17,0.21,6.29,1.47,0.56,6.89
"851","Middleborough",2021,436250,32,18,54,84,24219,92684,"378",1,"15","2","208","68","25","106",13.88,0.04,0.55,0.07,7.64,2.5,0.92,3.89
"852","Middleton",2021,886000,27,15,58,63,9726,163750,"57",0,"0","0","31","3","6","18",5.53,0,0,0,3.01,0.29,0.58,1.75
"853","Milford",2021,460000,23,12,45,86,30134,103785,"440",0,"14","3","239","32","33","127",15.02,0,0.48,0.1,8.16,1.09,1.13,4.33
